ip,click_time
130359,2017-11-07 00:48:12
95246,2017-11-09 14:18:07
75345,2017-11-07 08:19:57
11911,2017-11-08 12:20:41
208036,2017-11-08 11:37:37
88743,2017-11-07 21:43:07
29356,2017-11-06 23:40:40
5044,2017-11-09 06:55:27
131821,2017-11-07 04:35:25
47280,2017-11-08 06:59:55
92376,2017-11-08 03:03:17
104241,2017-11-07 22:31:54
5314,2017-11-07 13:06:58
125050,2017-11-09 00:52:30
41786,2017-11-09 14:50:39
59411,2017-11-09 13:09:49
90620,2017-11-09 10:41:49
20385,2017-11-07 18:48:14
59405,2017-11-07 07:30:44
100141,2017-11-06 21:31:55
86353,2017-11-08 04:22:12
60650,2017-11-07 00:07:15
73568,2017-11-09 13:06:25
1611,2017-11-07 04:29:42
7346,2017-11-07 17:01:08
67910,2017-11-08 00:22:03
197093,2017-11-07 09:26:56
103065,2017-11-09 00:27:52
124576,2017-11-08 16:45:08
63715,2017-11-08 22:06:41
229455,2017-11-09 02:11:33
59796,2017-11-07 15:04:29
312530,2017-11-09 11:42:48
38732,2017-11-07 04:55:11
99897,2017-11-08 12:57:48
96891,2017-11-09 09:01:39
123450,2017-11-09 04:10:39
29577,2017-11-09 07:32:30
299966,2017-11-09 02:31:57
27469,2017-11-08 00:41:38
74061,2017-11-07 06:00:41
120312,2017-11-09 08:42:18
24847,2017-11-08 08:04:06
361453,2017-11-09 15:19:02
26481,2017-11-07 00:40:37
84587,2017-11-09 04:15:34
97773,2017-11-09 00:05:08
111025,2017-11-09 13:35:59
1074,2017-11-08 06:02:39
176732,2017-11-06 16:09:00
73487,2017-11-08 15:10:34
283923,2017-11-07 22:45:44
149535,2017-11-07 00:25:14
74355,2017-11-09 14:44:36
186287,2017-11-07 14:05:22
278353,2017-11-09 05:59:46
88233,2017-11-08 02:52:16
28070,2017-11-08 11:57:17
21249,2017-11-07 23:04:44
144864,2017-11-08 11:07:10
141075,2017-11-07 14:29:22
67581,2017-11-08 04:26:31
14990,2017-11-07 00:38:27
162157,2017-11-07 01:06:16
114904,2017-11-08 02:56:35
48176,2017-11-08 09:02:19
15680,2017-11-09 10:38:28
53454,2017-11-08 10:26:11
44229,2017-11-07 22:00:24
75848,2017-11-08 13:07:01
103257,2017-11-08 10:38:30
40407,2017-11-07 16:08:41
103287,2017-11-09 07:05:25
23398,2017-11-09 11:24:49
114770,2017-11-09 05:28:51
60966,2017-11-09 07:22:10
8430,2017-11-08 12:09:48
126053,2017-11-08 04:27:47
36792,2017-11-07 10:36:30
119289,2017-11-09 13:50:11
20385,2017-11-09 13:25:24
30893,2017-11-08 02:00:40
73954,2017-11-07 23:35:59
34245,2017-11-09 03:54:18
26279,2017-11-09 11:15:10
100131,2017-11-07 11:19:38
45449,2017-11-07 11:12:04
37262,2017-11-08 10:40:15
5676,2017-11-09 05:30:16
59159,2017-11-08 21:04:36
73426,2017-11-08 07:46:49
98403,2017-11-08 02:26:37
52094,2017-11-08 01:57:56
36573,2017-11-09 05:44:08
16972,2017-11-06 16:25:00
115634,2017-11-08 17:25:18
197990,2017-11-06 19:54:26
19280,2017-11-09 15:11:55
8660,2017-11-08 08:38:32
48323,2017-11-08 10:12:11
88585,2017-11-08 15:53:38
159922,2017-11-06 22:44:36
251174,2017-11-08 12:23:03
29590,2017-11-08 09:30:24
38273,2017-11-07 03:21:30
26995,2017-11-06 16:32:50
50218,2017-11-07 06:29:06
108783,2017-11-08 13:45:16
35702,2017-11-08 10:11:33
16331,2017-11-08 01:08:01
42139,2017-11-07 16:31:03
125070,2017-11-08 03:48:49
5314,2017-11-08 07:12:22
29357,2017-11-08 02:48:15
90053,2017-11-09 13:48:17
192545,2017-11-06 19:53:40
93416,2017-11-08 02:44:54
78390,2017-11-07 17:29:09
100602,2017-11-09 09:32:20
85503,2017-11-06 23:40:51
186883,2017-11-09 07:26:44
83130,2017-11-08 09:23:03
2651,2017-11-09 04:43:01
104596,2017-11-08 10:11:01
34691,2017-11-07 08:17:01
73516,2017-11-06 18:27:28
116344,2017-11-08 09:06:43
83481,2017-11-08 23:57:47
119050,2017-11-07 06:06:44
138561,2017-11-06 21:31:51
48899,2017-11-07 09:06:32
7574,2017-11-08 03:05:29
24932,2017-11-07 11:16:15
89592,2017-11-08 15:56:38
88541,2017-11-07 08:20:25
86198,2017-11-09 08:50:15
73450,2017-11-08 04:43:14
36275,2017-11-07 09:47:00
23203,2017-11-08 08:10:14
93620,2017-11-07 10:23:18
97684,2017-11-07 15:57:55
138871,2017-11-09 00:44:49
120195,2017-11-06 20:32:18
80450,2017-11-07 11:00:07
13234,2017-11-07 20:14:52
73516,2017-11-06 22:51:57
97494,2017-11-08 09:26:41
195295,2017-11-08 04:12:07
105037,2017-11-07 06:54:43
44545,2017-11-08 06:54:04
26616,2017-11-07 00:34:12
183064,2017-11-06 16:54:28
85864,2017-11-08 19:26:43
8571,2017-11-07 00:54:02
12790,2017-11-07 19:50:39
77085,2017-11-07 03:35:14
11977,2017-11-09 14:38:55
68849,2017-11-06 19:32:33
44747,2017-11-06 22:15:28
9099,2017-11-07 18:31:28
111685,2017-11-08 05:36:04
20266,2017-11-09 10:51:20
17289,2017-11-08 05:26:59
31184,2017-11-09 05:19:24
75595,2017-11-08 11:14:04
14792,2017-11-09 14:52:16
93836,2017-11-09 05:04:49
51905,2017-11-09 14:40:25
256164,2017-11-08 04:16:22
101941,2017-11-09 15:22:55
14324,2017-11-07 05:10:19
88666,2017-11-08 09:18:46
23589,2017-11-09 05:11:25
106663,2017-11-07 01:04:04
282166,2017-11-09 02:12:55
2076,2017-11-08 07:10:53
69685,2017-11-07 00:11:16
79622,2017-11-07 03:56:29
151513,2017-11-07 09:19:29
105249,2017-11-08 14:03:24
5147,2017-11-09 14:57:36
277973,2017-11-08 12:52:05
17600,2017-11-09 07:40:36
7057,2017-11-09 06:28:32
8318,2017-11-08 15:16:56
100971,2017-11-09 04:03:18
117962,2017-11-07 07:17:58
6517,2017-11-07 10:10:12
260602,2017-11-08 11:25:56
132109,2017-11-09 01:22:30
51034,2017-11-08 07:31:15
87879,2017-11-08 05:02:20
124006,2017-11-07 08:30:08
31823,2017-11-07 06:53:47
115592,2017-11-08 03:45:33
118252,2017-11-08 14:11:55
78928,2017-11-07 16:08:58
34669,2017-11-07 11:07:17
89269,2017-11-07 10:57:31
46656,2017-11-09 09:15:59
65015,2017-11-08 06:48:05
116788,2017-11-08 07:37:57
187312,2017-11-07 01:02:28
69480,2017-11-09 06:52:24
200149,2017-11-07 03:52:57
107201,2017-11-07 13:45:23
68996,2017-11-09 01:36:39
35502,2017-11-06 22:51:55
201101,2017-11-06 18:43:42
113682,2017-11-08 15:29:00
50164,2017-11-07 11:31:55
25097,2017-11-09 08:27:31
53664,2017-11-08 06:31:45
5314,2017-11-08 15:04:46
17149,2017-11-09 14:28:26
102995,2017-11-08 10:27:14
60010,2017-11-09 04:37:38
432,2017-11-08 14:01:38
219938,2017-11-08 10:25:58
74957,2017-11-09 15:42:20
41151,2017-11-09 05:02:24
18703,2017-11-07 03:12:53
8364,2017-11-09 09:37:34
95766,2017-11-09 05:48:36
161022,2017-11-08 04:06:25
110083,2017-11-08 13:10:28
126687,2017-11-06 16:41:07
120698,2017-11-09 03:27:57
50191,2017-11-07 14:22:27
48359,2017-11-07 10:40:21
81419,2017-11-09 14:14:55
141511,2017-11-08 03:54:09
4177,2017-11-08 08:22:43
47337,2017-11-07 17:14:58
137052,2017-11-08 12:28:52
67168,2017-11-09 07:54:38
131382,2017-11-07 18:08:53
105323,2017-11-08 05:15:53
3082,2017-11-07 16:05:08
34744,2017-11-07 12:29:06
16681,2017-11-07 06:43:07
103136,2017-11-07 06:07:25
162157,2017-11-09 15:42:05
79909,2017-11-07 15:55:31
105257,2017-11-09 01:05:16
39209,2017-11-08 12:23:49
125004,2017-11-09 11:52:39
235005,2017-11-07 19:15:50
110354,2017-11-09 10:43:14
5314,2017-11-07 21:53:40
253936,2017-11-08 23:17:00
111913,2017-11-07 01:03:05
33241,2017-11-08 08:11:45
9602,2017-11-07 01:58:10
78420,2017-11-07 08:34:19
147836,2017-11-07 06:11:21
100275,2017-11-07 13:00:08
5348,2017-11-08 01:40:27
34691,2017-11-08 13:16:45
37350,2017-11-07 06:18:28
76989,2017-11-07 02:34:53
20105,2017-11-07 14:35:10
67188,2017-11-07 07:23:34
73933,2017-11-09 05:20:41
93587,2017-11-08 07:33:43
67628,2017-11-09 01:00:57
31304,2017-11-08 02:44:28
212126,2017-11-07 03:23:36
35396,2017-11-09 10:52:44
88504,2017-11-07 04:24:33
46320,2017-11-07 04:39:50
64031,2017-11-08 03:48:48
52810,2017-11-07 01:44:52
58660,2017-11-07 12:58:24
7595,2017-11-09 05:49:55
56002,2017-11-08 16:32:43
123813,2017-11-08 04:45:54
65174,2017-11-07 16:32:42
17263,2017-11-07 06:00:00
287146,2017-11-08 03:51:39
38219,2017-11-09 05:22:36
39546,2017-11-08 22:59:34
37515,2017-11-08 11:43:16
68201,2017-11-09 04:50:43
112543,2017-11-08 14:33:28
98912,2017-11-07 16:14:44
25766,2017-11-07 04:07:49
88197,2017-11-08 07:41:47
41725,2017-11-07 00:19:54
114220,2017-11-07 18:41:23
248496,2017-11-08 03:41:51
261802,2017-11-08 09:45:11
97131,2017-11-07 01:50:45
93021,2017-11-07 08:40:36
27303,2017-11-09 08:33:44
42103,2017-11-08 23:46:22
118648,2017-11-09 15:25:56
79894,2017-11-07 00:58:20
97392,2017-11-07 04:34:08
122460,2017-11-09 11:34:59
183060,2017-11-09 12:20:20
147675,2017-11-09 06:51:53
3279,2017-11-09 05:40:45
70233,2017-11-09 07:56:54
73333,2017-11-09 02:34:23
1335,2017-11-08 06:17:47
73278,2017-11-07 08:23:34
23805,2017-11-07 11:04:10
351835,2017-11-09 15:42:02
106824,2017-11-09 14:15:05
178618,2017-11-07 12:37:00
7399,2017-11-09 12:39:24
131106,2017-11-07 03:52:27
321521,2017-11-09 07:10:54
64543,2017-11-09 05:18:04
71687,2017-11-08 02:29:23
61038,2017-11-08 23:24:42
175868,2017-11-09 15:50:57
80522,2017-11-09 00:16:12
14300,2017-11-08 11:54:23
123994,2017-11-09 11:58:30
103005,2017-11-08 13:53:19
25614,2017-11-07 10:35:34
76529,2017-11-08 14:15:58
103019,2017-11-08 12:22:38
67384,2017-11-07 13:11:54
58723,2017-11-08 07:41:10
69185,2017-11-08 04:06:01
23233,2017-11-08 11:49:08
11144,2017-11-09 04:37:44
37561,2017-11-07 09:00:43
98911,2017-11-07 10:12:31
305532,2017-11-09 05:46:22
29315,2017-11-09 11:59:39
5564,2017-11-09 01:25:36
79857,2017-11-06 17:14:28
286850,2017-11-08 11:30:13
44299,2017-11-08 07:48:31
158164,2017-11-09 05:17:40
26995,2017-11-07 19:04:23
100971,2017-11-08 00:25:50
72000,2017-11-07 05:17:37
83958,2017-11-07 13:08:27
109620,2017-11-07 23:31:44
5348,2017-11-09 15:58:35
44663,2017-11-08 12:52:51
38975,2017-11-08 21:34:18
67686,2017-11-06 18:25:49
339416,2017-11-08 20:14:40
46923,2017-11-09 04:03:18
83824,2017-11-08 13:31:12
232008,2017-11-08 06:19:51
16669,2017-11-07 12:56:57
16693,2017-11-07 15:50:28
202468,2017-11-07 13:32:51
99150,2017-11-07 03:46:33
101214,2017-11-08 05:34:21
11907,2017-11-08 03:21:51
141601,2017-11-07 00:41:56
107748,2017-11-08 12:10:45
93780,2017-11-09 06:25:53
120215,2017-11-08 09:26:04
89402,2017-11-08 14:46:07
26583,2017-11-09 11:53:28
144290,2017-11-07 06:11:32
180419,2017-11-08 13:03:32
100331,2017-11-08 15:10:02
66071,2017-11-08 00:51:15
56150,2017-11-07 13:51:17
91734,2017-11-09 00:58:56
62537,2017-11-08 14:53:03
158591,2017-11-09 00:51:30
16471,2017-11-08 02:36:37
96955,2017-11-06 21:51:40
105121,2017-11-07 02:17:47
103833,2017-11-09 10:07:57
211504,2017-11-07 06:55:53
99482,2017-11-07 00:22:17
67628,2017-11-07 14:24:57
53454,2017-11-08 07:55:49
206342,2017-11-07 08:22:33
115975,2017-11-07 02:30:07
25009,2017-11-09 00:17:02
109743,2017-11-08 03:54:25
119818,2017-11-08 08:50:36
11644,2017-11-07 22:50:37
89562,2017-11-07 01:18:57
71449,2017-11-09 15:28:45
71482,2017-11-08 03:41:22
77468,2017-11-07 23:44:43
39785,2017-11-06 17:33:08
333482,2017-11-09 09:52:44
73487,2017-11-07 14:47:50
89436,2017-11-08 00:02:13
174027,2017-11-07 15:08:05
46885,2017-11-08 09:33:32
83238,2017-11-08 22:47:36
64597,2017-11-08 05:00:05
28176,2017-11-09 10:41:34
24951,2017-11-08 11:25:27
3782,2017-11-08 18:13:36
29436,2017-11-08 09:24:10
62620,2017-11-07 09:33:16
112681,2017-11-07 08:47:26
10831,2017-11-09 02:46:39
5286,2017-11-07 13:04:45
110069,2017-11-07 13:39:37
115573,2017-11-09 14:10:44
73671,2017-11-07 22:12:52
20242,2017-11-09 11:55:12
73516,2017-11-08 00:02:03
74013,2017-11-07 00:07:18
114878,2017-11-09 08:47:17
207586,2017-11-07 04:03:24
87540,2017-11-07 02:36:18
30564,2017-11-08 11:31:01
109713,2017-11-08 02:10:14
59868,2017-11-09 02:04:02
5348,2017-11-09 10:46:28
33983,2017-11-08 00:27:45
405,2017-11-07 03:45:54
69026,2017-11-09 00:58:28
39515,2017-11-09 06:04:39
118339,2017-11-07 23:35:27
182196,2017-11-07 10:23:59
212262,2017-11-06 18:36:53
5314,2017-11-07 10:38:55
73516,2017-11-07 14:49:56
79877,2017-11-09 07:25:32
55139,2017-11-07 14:32:49
55938,2017-11-08 15:12:10
14737,2017-11-08 05:16:54
71564,2017-11-07 01:03:53
120698,2017-11-07 01:41:19
44067,2017-11-06 22:11:38
69975,2017-11-07 13:15:37
1675,2017-11-07 06:35:35
1659,2017-11-09 03:23:14
5098,2017-11-08 08:07:44
73487,2017-11-07 01:47:04
127449,2017-11-08 09:41:13
119906,2017-11-09 06:50:49
49462,2017-11-07 10:41:18
75670,2017-11-08 15:30:41
47902,2017-11-09 15:35:58
100275,2017-11-07 10:20:44
37050,2017-11-07 18:18:51
83283,2017-11-07 04:53:01
244153,2017-11-08 00:11:58
195539,2017-11-07 07:57:04
63638,2017-11-08 05:41:20
4353,2017-11-07 23:19:13
112447,2017-11-07 03:15:56
63760,2017-11-09 13:29:10
216937,2017-11-08 01:59:16
41232,2017-11-09 13:43:01
8430,2017-11-07 01:39:26
61400,2017-11-08 15:03:12
9224,2017-11-09 05:49:24
85056,2017-11-08 12:09:21
36573,2017-11-09 09:27:18
38722,2017-11-09 01:18:51
100545,2017-11-07 12:08:14
3239,2017-11-09 10:16:20
95906,2017-11-07 05:04:34
78833,2017-11-07 01:27:44
281898,2017-11-08 04:14:29
146001,2017-11-06 16:26:03
153624,2017-11-09 11:44:18
36533,2017-11-07 00:19:46
3210,2017-11-09 09:07:28
18703,2017-11-08 06:40:03
210962,2017-11-09 12:51:57
79384,2017-11-09 12:22:11
175837,2017-11-08 18:50:31
144821,2017-11-07 04:42:26
72714,2017-11-07 08:00:21
66089,2017-11-09 06:46:08
28607,2017-11-09 11:23:33
13658,2017-11-09 03:02:10
7737,2017-11-09 04:52:46
5314,2017-11-07 01:51:16
108881,2017-11-09 10:05:37
89586,2017-11-08 04:10:59
162427,2017-11-06 22:00:40
125070,2017-11-07 09:01:40
106437,2017-11-08 13:56:04
163916,2017-11-06 16:06:50
18733,2017-11-07 15:59:42
280639,2017-11-09 00:28:43
53530,2017-11-09 11:23:02
104744,2017-11-09 07:53:26
49538,2017-11-07 12:27:20
64298,2017-11-09 14:57:24
77081,2017-11-08 01:41:39
75338,2017-11-08 09:55:33
140333,2017-11-07 12:17:21
102235,2017-11-09 00:03:36
28476,2017-11-09 07:13:36
44645,2017-11-08 09:59:08
98261,2017-11-09 08:19:30
80631,2017-11-07 11:01:08
192766,2017-11-07 03:42:48
69375,2017-11-09 08:41:24
157743,2017-11-07 04:29:58
28982,2017-11-08 15:31:47
155275,2017-11-08 11:27:56
290268,2017-11-08 16:26:18
107115,2017-11-09 07:37:40
79214,2017-11-07 10:00:27
74952,2017-11-09 13:01:44
37788,2017-11-07 03:23:16
36395,2017-11-09 05:19:09
95766,2017-11-09 03:58:31
78397,2017-11-07 16:13:30
75469,2017-11-08 02:45:27
75899,2017-11-08 16:11:33
137052,2017-11-06 16:49:55
200102,2017-11-08 01:33:14
95766,2017-11-06 18:12:53
134555,2017-11-06 17:37:50
231814,2017-11-08 02:05:42
39248,2017-11-09 08:51:10
125827,2017-11-09 11:06:55
54808,2017-11-07 00:57:53
5314,2017-11-09 09:57:36
192931,2017-11-09 09:19:32
119469,2017-11-08 05:52:38
194115,2017-11-07 16:04:18
80368,2017-11-07 04:28:01
54972,2017-11-08 10:56:10
123350,2017-11-08 06:47:03
9900,2017-11-09 09:19:36
35834,2017-11-08 17:43:48
234536,2017-11-09 07:46:46
119369,2017-11-07 12:52:11
355465,2017-11-09 11:11:07
68965,2017-11-09 00:46:44
40849,2017-11-09 10:01:43
17149,2017-11-09 04:53:07
184106,2017-11-07 12:43:25
198599,2017-11-08 01:35:38
181500,2017-11-07 01:56:51
1049,2017-11-09 06:59:21
99310,2017-11-09 11:08:35
262652,2017-11-08 14:19:05
41425,2017-11-07 14:34:12
201548,2017-11-07 02:20:33
234653,2017-11-08 11:40:23
55047,2017-11-09 07:55:41
106437,2017-11-07 13:41:07
30173,2017-11-08 00:27:47
76819,2017-11-08 10:22:57
72302,2017-11-09 04:00:37
15719,2017-11-08 15:52:41
194082,2017-11-09 15:11:00
107692,2017-11-07 01:56:40
8330,2017-11-07 08:24:42
70298,2017-11-09 13:22:56
103153,2017-11-08 14:12:10
93860,2017-11-07 10:14:55
62094,2017-11-08 16:35:46
102280,2017-11-07 01:03:30
111121,2017-11-08 11:05:29
86419,2017-11-08 06:19:29
47825,2017-11-08 00:47:04
41203,2017-11-06 23:00:59
180517,2017-11-07 05:45:22
49383,2017-11-07 10:38:58
25097,2017-11-07 13:57:10
25009,2017-11-09 09:35:07
38721,2017-11-08 11:19:08
23896,2017-11-09 03:39:21
5147,2017-11-09 08:26:57
84185,2017-11-08 23:57:03
123361,2017-11-08 17:13:12
8495,2017-11-09 15:24:40
37367,2017-11-07 04:39:56
9015,2017-11-07 07:50:09
43750,2017-11-07 01:34:55
5178,2017-11-08 18:58:15
183633,2017-11-07 04:02:24
115217,2017-11-07 07:48:03
92852,2017-11-07 14:16:21
115078,2017-11-07 11:10:27
257161,2017-11-08 08:53:41
10385,2017-11-09 04:58:51
86886,2017-11-07 03:21:09
39083,2017-11-07 02:46:51
97463,2017-11-09 13:32:14
39868,2017-11-07 05:12:37
25097,2017-11-08 02:59:48
106078,2017-11-07 01:12:34
97803,2017-11-07 06:07:31
88743,2017-11-08 16:23:28
330587,2017-11-09 08:42:38
183133,2017-11-09 02:15:40
329621,2017-11-09 04:54:27
191759,2017-11-09 03:44:49
108004,2017-11-09 07:48:25
177448,2017-11-07 15:51:12
19134,2017-11-07 21:38:14
105560,2017-11-08 11:16:30
27342,2017-11-07 07:47:09
106460,2017-11-07 22:34:40
27890,2017-11-09 02:34:07
92804,2017-11-07 17:47:05
114276,2017-11-07 01:32:41
36183,2017-11-08 13:56:51
51464,2017-11-07 17:45:01
37161,2017-11-09 05:46:37
164225,2017-11-06 17:11:33
193097,2017-11-07 14:53:24
121182,2017-11-07 00:29:33
48220,2017-11-07 07:38:58
297475,2017-11-08 23:14:32
58614,2017-11-08 23:35:52
62639,2017-11-09 14:00:46
73516,2017-11-07 16:10:51
34396,2017-11-07 10:42:30
103715,2017-11-07 15:37:54
105649,2017-11-09 12:16:39
9182,2017-11-07 03:34:55
114526,2017-11-09 13:29:44
161973,2017-11-09 09:07:15
15448,2017-11-08 23:03:34
118788,2017-11-09 03:31:12
108806,2017-11-07 08:24:02
65555,2017-11-07 14:27:24
106223,2017-11-09 05:43:41
65955,2017-11-08 09:51:59
65038,2017-11-08 07:39:31
81541,2017-11-08 14:24:22
4476,2017-11-08 05:22:32
3479,2017-11-08 10:35:19
237567,2017-11-08 10:25:43
66596,2017-11-07 00:08:09
143679,2017-11-08 13:48:43
86452,2017-11-07 09:14:28
104930,2017-11-09 07:03:56
105560,2017-11-08 09:23:48
105475,2017-11-08 14:59:33
67456,2017-11-08 03:44:50
127181,2017-11-09 00:50:32
5314,2017-11-08 09:40:38
37109,2017-11-07 16:52:38
15311,2017-11-08 14:11:27
91712,2017-11-08 03:02:16
24677,2017-11-09 10:42:36
111025,2017-11-07 02:30:19
58382,2017-11-08 02:33:50
42677,2017-11-08 15:05:54
108111,2017-11-08 03:26:42
94188,2017-11-08 10:12:16
124985,2017-11-09 08:05:47
18956,2017-11-07 15:56:30
182971,2017-11-08 02:43:46
71863,2017-11-07 01:35:41
89132,2017-11-09 03:59:36
34691,2017-11-09 07:10:15
77730,2017-11-08 17:41:55
62269,2017-11-07 01:35:32
10238,2017-11-09 06:37:55
6887,2017-11-09 01:29:01
68930,2017-11-09 00:09:23
225952,2017-11-09 12:22:15
67467,2017-11-09 09:46:30
96783,2017-11-07 00:11:01
240475,2017-11-08 06:02:25
274237,2017-11-08 08:32:08
39517,2017-11-08 09:22:49
111129,2017-11-07 04:47:40
52640,2017-11-08 00:34:18
93208,2017-11-09 07:02:00
73487,2017-11-09 05:31:30
32446,2017-11-08 06:09:46
66396,2017-11-07 18:00:37
70338,2017-11-09 06:21:21
77266,2017-11-07 08:22:20
95982,2017-11-07 04:22:04
141542,2017-11-08 17:31:33
269179,2017-11-08 09:31:26
40654,2017-11-07 01:25:24
23370,2017-11-07 07:58:15
46503,2017-11-07 10:42:43
98195,2017-11-09 01:56:33
60069,2017-11-08 09:36:32
85631,2017-11-07 14:42:10
72986,2017-11-08 10:00:02
128719,2017-11-09 04:13:44
5314,2017-11-07 13:40:51
172908,2017-11-09 06:36:47
211804,2017-11-07 06:07:09
3994,2017-11-08 05:49:18
239328,2017-11-08 07:10:01
103131,2017-11-08 22:31:20
84831,2017-11-07 16:35:29
107155,2017-11-09 14:03:42
84256,2017-11-08 08:08:27
108942,2017-11-07 15:41:56
111219,2017-11-07 04:31:51
5314,2017-11-08 13:27:10
81876,2017-11-07 00:39:15
79970,2017-11-07 20:59:19
182762,2017-11-07 11:41:44
41285,2017-11-09 00:47:23
210969,2017-11-08 11:01:17
92376,2017-11-08 09:13:13
107053,2017-11-07 14:10:07
92610,2017-11-07 13:19:57
36476,2017-11-08 01:46:45
41437,2017-11-09 15:50:24
4670,2017-11-07 09:17:37
108942,2017-11-08 11:11:30
87797,2017-11-06 21:43:05
175837,2017-11-07 10:50:57
163468,2017-11-09 03:32:35
130824,2017-11-07 06:48:08
290802,2017-11-09 03:44:06
46667,2017-11-08 13:24:35
156594,2017-11-07 12:48:32
2211,2017-11-09 14:56:08
62269,2017-11-09 05:18:39
73516,2017-11-09 01:08:38
10152,2017-11-07 06:39:08
5314,2017-11-09 12:33:32
116871,2017-11-08 10:21:56
29036,2017-11-08 10:26:52
121616,2017-11-07 03:14:41
53479,2017-11-09 13:03:36
90053,2017-11-07 14:54:48
8301,2017-11-09 11:41:38
33974,2017-11-06 17:20:36
54593,2017-11-09 10:47:13
159880,2017-11-07 16:48:23
23192,2017-11-07 07:16:26
65631,2017-11-07 08:48:20
56453,2017-11-09 07:26:04
103236,2017-11-07 05:15:53
144864,2017-11-08 09:44:57
249703,2017-11-08 14:21:09
64872,2017-11-09 01:48:36
5936,2017-11-08 01:08:00
100212,2017-11-08 16:30:35
120148,2017-11-08 09:11:22
81837,2017-11-08 06:49:21
43976,2017-11-07 09:26:03
303017,2017-11-09 07:37:41
222469,2017-11-08 12:25:10
100602,2017-11-08 11:52:19
82456,2017-11-08 07:12:35
123945,2017-11-08 15:16:48
49793,2017-11-07 05:45:47
177792,2017-11-09 15:13:00
88211,2017-11-09 15:53:52
107611,2017-11-08 20:13:03
14785,2017-11-08 03:09:18
121339,2017-11-08 10:53:55
53136,2017-11-07 02:46:30
73555,2017-11-09 12:11:33
67983,2017-11-06 17:49:53
147046,2017-11-07 01:26:02
100182,2017-11-07 15:47:49
5348,2017-11-07 11:43:19
14615,2017-11-08 00:32:28
63398,2017-11-09 12:11:02
105101,2017-11-09 09:04:53
35905,2017-11-08 02:01:09
48170,2017-11-09 12:11:51
143798,2017-11-07 06:01:39
102493,2017-11-08 10:13:54
209663,2017-11-08 05:10:18
100806,2017-11-07 13:27:05
51864,2017-11-08 13:45:40
5147,2017-11-08 17:23:19
167368,2017-11-07 10:44:05
5492,2017-11-09 05:28:06
65629,2017-11-08 07:45:46
85321,2017-11-09 13:48:37
89785,2017-11-09 10:46:12
125217,2017-11-07 14:30:52
20953,2017-11-09 12:38:45
73814,2017-11-07 00:32:10
129446,2017-11-08 11:36:36
98423,2017-11-07 05:24:17
72278,2017-11-08 03:29:18
28950,2017-11-07 05:06:10
45745,2017-11-09 15:08:15
114011,2017-11-09 02:42:13
44051,2017-11-07 23:26:06
1025,2017-11-08 17:01:54
103317,2017-11-07 05:59:18
9900,2017-11-08 12:32:51
239013,2017-11-08 08:48:28
75813,2017-11-09 04:50:23
7346,2017-11-07 04:14:20
22421,2017-11-07 11:45:19
37515,2017-11-09 08:51:16
100275,2017-11-07 15:52:41
44555,2017-11-07 07:02:38
17114,2017-11-07 00:09:23
213450,2017-11-08 15:05:46
13634,2017-11-08 15:19:52
28244,2017-11-07 13:20:08
94765,2017-11-08 14:55:29
18914,2017-11-09 07:34:12
106237,2017-11-08 09:06:20
26385,2017-11-09 14:06:48
67187,2017-11-06 23:34:17
38633,2017-11-07 02:25:24
37424,2017-11-08 11:46:42
280850,2017-11-08 08:21:30
7521,2017-11-08 07:21:25
53521,2017-11-08 09:58:59
6331,2017-11-07 13:21:45
53852,2017-11-08 11:40:26
67772,2017-11-07 08:31:05
107091,2017-11-09 14:27:17
55109,2017-11-08 00:58:20
76791,2017-11-08 08:14:57
97738,2017-11-08 05:43:49
92766,2017-11-09 15:51:49
75684,2017-11-07 10:23:33
55957,2017-11-07 23:05:16
73487,2017-11-07 06:06:21
75651,2017-11-08 03:23:05
105292,2017-11-07 15:49:04
85439,2017-11-06 17:46:24
44067,2017-11-08 13:54:37
198861,2017-11-07 16:19:07
73487,2017-11-08 21:30:12
43827,2017-11-08 08:32:10
5348,2017-11-07 12:18:49
49602,2017-11-07 06:11:17
85642,2017-11-08 08:03:25
17898,2017-11-08 00:28:15
95358,2017-11-08 10:42:27
41895,2017-11-08 06:09:34
